INSTRUCTION DIVISION
TIMETABLE SECOND SEMESTER 2016-2017
"January 12, 2017"
II. COURSEWISE TIMETABLE,,,,,,2,,SECOND SEMESTER 2016-2017,,,,






,,Practical,,,,Aniruddha Roy,3116,W,7 8 9,,,
,,,,,,Deepak Chitkara,,,,,,
,,,,,,Samrat S,,,,,,
,,,,,,Saurabh Sharma,,,,,,
2069,PHA G642,LABORATORY PROJECT,-,6,6,1,S MURUGESAN,,,,,
1015,PHY F111,MECH OSCIL & WAVES,3,-,3,1,Rishikesh Vaidya,5102,M W F,7,15/05,AN
,,,,,,Tapomoy G Sarkar,,,,,,
,,Tutorial,,,1,KUSUM LATA,3253,M,1,,,
,,,,,2,Srijata Dey,3248,M,1,,,
,,,,,3,Kaushar Vaidya,3245,M,1,,,
,,,,,4,Kaushar Vaidya,3203,W,3,,,
,,,,,5,D D Pant,3248,W,3,,,
,,,,,6,Srijata Dey,3250,F,1,,,
,,,,,7,Niladri Sarkar,3247,F,1,,,
,,,,,8,Kusum Lata,3249,F,1,,,
,,,,,9,D Bandyopadhyay,3203,F,3,,,
,,,,10,,D Bandyopadhyay,3250,S,1,,,
II. COURSEWISE TIMETABLE,,,,,,,41,,SECOND SEMESTER 2016-2017,,,,,

,,,,,11,,D D Pant,3252,S,1,,,,
,,,,,12,,Rakesh Choubisa,3203,S,1,,,,
1493,PHY F215,INTRO TO ASTRO & ASTROPH,,3,-,3,1,RR MISHRA,3247,M W F,7,10/05,FN,
1482,PHY F241,ELECTROMAGNETIC THEO II,,3,1,4,1,RR MISHRA,3247,T Th S,3,13/05,FN,
,,Tutorial,,,,,RR Mishra,3247,M,1,,,,
1483,PHY F242,QUANTUM MECHANICS I,,3,-,3,1,BISWANATH LAYEK,6105,M W F,10,08/05,FN,
,,Tutorial,,,,,Biswanath Layek,6105,Th,9,,,,
1484,PHY F243,MATH METHODS OF,PHYSICS,3,-,3,1,NILADRI SARKAR,3247,M W F,4,05/05,FN,
,,Tutorial,,,,,Niladri Sarkar,3247,Th,1,,,,
1485,PHY F244,MODERN PHYSICS LAB,,-,2,2,1,KAUSHAR VAIDYA,3124,T Th,7 8,,,
,,,,,,,Amol Holkundkar,,,,,,,
,,,,,,2,Subhash N Karbelkar,3124,W F,1 2,,,,
,,,,,,,Manjuladevi V,,,,,,,
1666,PHY F266,STUDY PROJECT,,-,-,3,1,ANSHUMAN DALVI,,,,,,
1489,PHY F341,SOLID STATE PHYSICS,,3,-,3,1,MANJULADEVI V,3248,M W F,9,06/05,FN,
,,Tutorial,,,,,Manjuladevi V,3248,Th,2,,,,
1490,PHY F342,ATOMIC & MOLECULAR PHY,,3,-,3,1,RAKESH CHOUBISA,3248,T Th S,5,12/05,FN,
,,Tutorial,,,,,Rakesh Choubisa,3248,F,1,,,,
1491,PHY F343,NUCLEAR & PARTICLE PHY,,3,-,3,1,MADHUKAR MISHRA,3248,M W F,5,03/05,FN,
,,Tutorial,,,,,Madhukar Mishra,3248,S,1,,,,
1492,PHY F344,ADVANCED PHYSICS LAB,,-,3,3,1,RAJ KUMAR GUPTA,3243,T S,7 8 9,S,2,3245
,,,,,,,Anshuman Dalvi,,,,,,,
,,,,,,,D Bandyopadhyay,,,,,,,
,,,,,,,D D Pant,,,,,,,
,,,,,,,Neelakshi Sharma,,,,,,,
,,,,,,,Parul Taneja,,,,,,,
,,,,,,,Prachi Venkat,,,,,,,
II. COURSEWISE TIMETABLE,,,,,,42,,SECOND SEMESTER 2016-2017,,,,






,,,,,,Rithika Sharma,,,,,,
,,,,,,Subhashish Gangopadhyay,,,,,,
,,,,,,Sumita Choudhary,,,,,,
1683,PHY F366,LABORATORY PROJECT,-,-,3,1,ANSHUMAN DALVI,,,,,
1751,PHY F367,LABORATORY PROJECT,-,-,3,1,ANSHUMAN DALVI,,,,,
1700,PHY F376,DESIGN PROJECT,-,-,3,1,ANSHUMAN DALVI,,,,,
1767,PHY F377,DESIGN PROJECT,-,-,3,1,ANSHUMAN DALVI,,,,,
1495,PHY F412,INTRO TO QUAN FIELD THEO,3,1,4,1,RISHIKESH VAIDYA,6106,T Th S,10,03/05,AN
1498,PHY F415,GEN THEO OF REL & COSMO,3,1,4,1,TAPOMOY G SARKAR,6102,M W F,10,08/05,AN
1725,PHY F491,SPECIAL PROJECT,-,-,3,1,ANSHUMAN DALVI,,,,,
327,SS G513,NETWORK SECURITY,3,1,4,1,ASHUTOSH BHATIA,5103,M W F,8,08/05,AN
958,SS G515,DATA WAREHOUSING,3,2,5,1,MUKESH KR ROHIL,6102,M W F,5,09/05,AN
,,Practical,,,1,Chirag Chhablani,6018,T,1 2,,,
,,,,,2,Chirag Chhablani,6019,F,1 2,,,
2107,SS G520,ADVANCED DATA MINING,3,1,4,1,POONAM GOYAL,6104,M W F,4,13/05,AN
333,SS G653,SOFTWARE ARCHITECHTURES,3,2,5,1,KULDEEP KUMAR,6157,T Th S,4,16/05,AN
